Player Name,Player ID,Team,Position,Injury Status,Practice Status,Game Status,Availability Risk,Confidence Penalty,Projection Action,Manual Override,Source,Updated At,Validation Status,Notes
J.Hill,00-0038720,MIA,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Woerner,00-0036429,ATL,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Akers,00-0036414,MIN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
P.Strong,00-0038098,CLE,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.McLaughlin,00-0038794,DEN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Spann-Ford,00-0039530,DAL,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Tonges,00-0037112,SF,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
E.Tomlinson,00-0031690,LAC,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Jacobs,00-0035700,GB,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Smythe,00-0034798,MIA,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Johnson,00-0039021,CHI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Wesco,00-0035259,TEN,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Gaskin,00-0035311,MIN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Gibson,00-0036328,NE,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Yankoff,00-0039686,WAS,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Corum,00-0039738,LA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
N.Agholor,00-0031549,BAL,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Hill,00-0034975,BAL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Allen,00-0037039,PHI,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Shorter,00-0038590,LV,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Firkser,00-0033455,KC,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
I.Abanikanda,00-0038389,NYJ,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
E.Dotson,00-0038862,LAC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Edmonds,00-0034681,TB,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Jackson,00-0036493,NYG,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Dallas,00-0036425,ARI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Kroft,00-0032214,MIA,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Kieft,00-0037311,TB,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
G.Dulcich,00-0037252,NYG,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Mixon,00-0033897,HOU,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
E.Demercado,00-0038705,ARI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Jones,00-0035860,ARI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Rivers,00-0037557,LA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
S.McKeon,00-0036032,DAL,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Homer,00-0035594,CHI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Daniels,00-0033258,DET,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Bell,00-0039420,NE,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
W.Mallory,00-0038394,IND,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Singletary,00-0035250,NYG,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
S.Anderson,00-0032725,LAC,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.McKitty,00-0037011,LAC,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Bell,00-0032062,KC,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Evans,00-0036857,CIN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Cook,00-0037248,BUF,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Kolar,00-0038046,BAL,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Dowdle,00-0036139,DAL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Schrader,00-0039703,LA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Edwards-Helaire,00-0036360,NO,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
E.Mitchell,00-0036567,SF,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Rodriguez,00-0038611,WAS,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
G.Brightwell,00-0036569,CLE,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Jefferson,00-0036670,DET,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
S.Vaki,00-0039364,DET,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Polk,00-0039907,NE,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
Q.Morris,00-0036590,BUF,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Allen,00-0039074,LA,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
E.Gray,00-0038396,NYG,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Walker,00-0039792,BAL,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Sermon,00-0036984,IND,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Armah,00-0033296,WAS,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Johnson,00-0035628,JAX,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
Ja.Williams,00-0033948,NO,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Benson,00-0039921,ARI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Martin-Robinson,00-0039648,TEN,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.McKinnon,00-0031376,KC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Stoll,00-0036741,PHI,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
I.Davis,00-0039798,NYJ,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
B.Allen,00-0039794,NYJ,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Wilson,00-0034115,MIA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Ogunbowale,00-0033854,HOU,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Ozigbo,00-0035184,DET,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Pollard,00-0035261,TEN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.McNichols,00-0033955,WAS,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Mason,00-0037525,SF,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Brooks,00-0038685,GB,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Chandler,00-0037276,MIN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
Z.Davidson,00-0036640,BUF,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Uzomah,00-0032134,PHI,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Williams,00-0030874,ARI,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Badie,00-0037085,DEN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
H.Haskins,00-0037617,LAC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
P.Fant,00-0038735,DAL,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Brooks,00-0039344,CAR,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Patterson,00-0030578,PIT,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
I.Charles,00-0037156,NYJ,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
N.Bawden,00-0034433,NYJ,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
Ty.Johnson,00-0035537,BUF,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Stevenson,00-0036875,NE,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Corbin,00-0037410,NYG,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
G.Holani,00-0039299,SEA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
I.Spiller,00-0038045,LAC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
Z.Knight,00-0037157,DET,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
Z.White,00-0038040,LV,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
M.Breida,00-0033308,NYG,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Foreman,00-0033925,CLE,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Baker,00-0039853,NE,WR,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
H.Pearson,00-0038468,GB,TE,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
K.Miller,00-0038551,NO,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
R.Freeman,00-0034838,LA,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
C.Reynolds,00-0035567,DET,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
L.Perine,00-0036269,KC,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
T.Williams,00-0035291,CIN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
D.Cook,00-0033893,DAL,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.McFarland,00-0036336,PIT,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
A.Estime,00-0039373,DEN,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
J.Funk,00-0036860,IND,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
E.Hull,00-0038397,IND,RB,Unknown,Unknown,Unknown,Unknown,20,Monitor,,manual injury gate required,2026-07-08T00:15:56+00:00,NEEDS DATA,Unknown injury status blocks live use. See outputs/injuries/current_injury_map_status.csv and current_injury_needs_review.csv.
